Year,Region,Commodity,Data Item,Value
2016,REGION 3 (AR FL LA MO MS NM OK TX),CROP TOTALS,"CROP TOTALS, HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS","62,450"
2016,REGION 3 (AR FL LA MO MS NM OK TX),CROP TOTALS,"CROP TOTALS, HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / ACRE",49.3
2016,REGION 3 (AR FL LA MO MS NM OK TX),CROP TOTALS,"CROP TOTALS, HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / COLONY",38.9
2016,REGION 3 (AR FL LA MO MS NM OK TX),CROP TOTALS,"CROP TOTALS, HONEY BEE POLLINATION - POLLINATION, MEASURED IN COLONIES","121,000"
2016,REGION 3 (AR FL LA MO MS NM OK TX),"CROPS, OTHER","CROPS, OTHER, (COMBINED), HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS","2,100"
2016,REGION 3 (AR FL LA MO MS NM OK TX),"CROPS, OTHER","CROPS, OTHER, (COMBINED), HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / ACRE",39
2016,REGION 3 (AR FL LA MO MS NM OK TX),"CROPS, OTHER","CROPS, OTHER, (COMBINED), HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / COLONY",38.7
2016,REGION 3 (AR FL LA MO MS NM OK TX),"CROPS, OTHER","CROPS, OTHER, (COMBINED), HONEY BEE POLLINATION - POLLINATION, MEASURED IN COLONIES","14,500"
2016,REGION 3 (AR FL LA MO MS NM OK TX),CUCUMBERS,"CUCUMBERS, HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS","5,700"
2016,REGION 3 (AR FL LA MO MS NM OK TX),CUCUMBERS,"CUCUMBERS, HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / ACRE",56.8
2016,REGION 3 (AR FL LA MO MS NM OK TX),CUCUMBERS,"CUCUMBERS, HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / COLONY",47.5
2016,REGION 3 (AR FL LA MO MS NM OK TX),CUCUMBERS,"CUCUMBERS, HONEY BEE POLLINATION - POLLINATION, MEASURED IN COLONIES","7,500"
2016,REGION 3 (AR FL LA MO MS NM OK TX),"FRUIT & TREE NUTS, OTHER","FRUIT & TREE NUTS, OTHER, (COMBINED, EXCL CITRUS), HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS","7,000"
2016,REGION 3 (AR FL LA MO MS NM OK TX),"FRUIT & TREE NUTS, OTHER","FRUIT & TREE NUTS, OTHER, (COMBINED, EXCL CITRUS), HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / ACRE",16.5
2016,REGION 3 (AR FL LA MO MS NM OK TX),"FRUIT & TREE NUTS, OTHER","FRUIT & TREE NUTS, OTHER, (COMBINED, EXCL CITRUS), HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / COLONY",38
2016,REGION 3 (AR FL LA MO MS NM OK TX),"FRUIT & TREE NUTS, OTHER","FRUIT & TREE NUTS, OTHER, (COMBINED, EXCL CITRUS), HONEY BEE POLLINATION - POLLINATION, MEASURED IN COLONIES","7,500"
2016,REGION 3 (AR FL LA MO MS NM OK TX),MELONS,"MELONS, CANTALOUP, HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS","3,650"
2016,REGION 3 (AR FL LA MO MS NM OK TX),MELONS,"MELONS, CANTALOUP, HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / ACRE",47.1
2016,REGION 3 (AR FL LA MO MS NM OK TX),MELONS,"MELONS, CANTALOUP, HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / COLONY",49.8
2016,REGION 3 (AR FL LA MO MS NM OK TX),MELONS,"MELONS, CANTALOUP, HONEY BEE POLLINATION - POLLINATION, MEASURED IN COLONIES","4,100"
2016,REGION 3 (AR FL LA MO MS NM OK TX),MELONS,"MELONS, WATERMELON, HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS","28,200"
2016,REGION 3 (AR FL LA MO MS NM OK TX),MELONS,"MELONS, WATERMELON, HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / ACRE",59.5
2016,REGION 3 (AR FL LA MO MS NM OK TX),MELONS,"MELONS, WATERMELON, HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / COLONY",58.7
2016,REGION 3 (AR FL LA MO MS NM OK TX),MELONS,"MELONS, WATERMELON, HONEY BEE POLLINATION - POLLINATION, MEASURED IN COLONIES","31,000"
2016,REGION 3 (AR FL LA MO MS NM OK TX),ORANGES,"ORANGES, HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS","6,700"
2016,REGION 3 (AR FL LA MO MS NM OK TX),ORANGES,"ORANGES, HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / ACRE",1.28
2016,REGION 3 (AR FL LA MO MS NM OK TX),ORANGES,"ORANGES, HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / COLONY",16.4
2016,REGION 3 (AR FL LA MO MS NM OK TX),ORANGES,"ORANGES, HONEY BEE POLLINATION - POLLINATION, MEASURED IN COLONIES","38,000"
2016,REGION 3 (AR FL LA MO MS NM OK TX),PUMPKINS,"PUMPKINS, HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS","2,250"
2016,REGION 3 (AR FL LA MO MS NM OK TX),PUMPKINS,"PUMPKINS, HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / ACRE",73.4
2016,REGION 3 (AR FL LA MO MS NM OK TX),PUMPKINS,"PUMPKINS, HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / COLONY",74
2016,REGION 3 (AR FL LA MO MS NM OK TX),PUMPKINS,"PUMPKINS, HONEY BEE POLLINATION - POLLINATION, MEASURED IN COLONIES","2,400"
2016,REGION 3 (AR FL LA MO MS NM OK TX),SQUASH,"SQUASH, HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS","3,700"
2016,REGION 3 (AR FL LA MO MS NM OK TX),SQUASH,"SQUASH, HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / ACRE",67.3
2016,REGION 3 (AR FL LA MO MS NM OK TX),SQUASH,"SQUASH, HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / COLONY",41.7
2016,REGION 3 (AR FL LA MO MS NM OK TX),SQUASH,"SQUASH, HONEY BEE POLLINATION - POLLINATION, MEASURED IN COLONIES","7,500"
2016,REGION 4 (CO MN MT ND NV SD UT WY),APPLES,"APPLES, HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS","3,000"
2016,REGION 4 (CO MN MT ND NV SD UT WY),APPLES,"APPLES, HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / ACRE",32.5
2016,REGION 4 (CO MN MT ND NV SD UT WY),APPLES,"APPLES, HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / COLONY",45.5
2016,REGION 4 (CO MN MT ND NV SD UT WY),APPLES,"APPLES, HONEY BEE POLLINATION - POLLINATION, MEASURED IN COLONIES","3,900"
2016,REGION 4 (CO MN MT ND NV SD UT WY),CHERRIES,"CHERRIES, HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS","3,100"
2016,REGION 4 (CO MN MT ND NV SD UT WY),CHERRIES,"CHERRIES, HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / ACRE",27.5
2016,REGION 4 (CO MN MT ND NV SD UT WY),CHERRIES,"CHERRIES, HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / COLONY",34.3
2016,REGION 4 (CO MN MT ND NV SD UT WY),CHERRIES,"CHERRIES, HONEY BEE POLLINATION - POLLINATION, MEASURED IN COLONIES","3,100"
2016,REGION 4 (CO MN MT ND NV SD UT WY),CROP TOTALS,"CROP TOTALS, HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS","13,350"
2016,REGION 4 (CO MN MT ND NV SD UT WY),CROP TOTALS,"CROP TOTALS, HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / ACRE",40
2016,REGION 4 (CO MN MT ND NV SD UT WY),CROP TOTALS,"CROP TOTALS, HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / COLONY",56.4
2016,REGION 4 (CO MN MT ND NV SD UT WY),CROP TOTALS,"CROP TOTALS, HONEY BEE POLLINATION - POLLINATION, MEASURED IN COLONIES","44,500"
2016,REGION 4 (CO MN MT ND NV SD UT WY),"CROPS, OTHER","CROPS, OTHER, (COMBINED), HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS","3,400"
2016,REGION 4 (CO MN MT ND NV SD UT WY),"CROPS, OTHER","CROPS, OTHER, (COMBINED), HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / ACRE",71.9
2016,REGION 4 (CO MN MT ND NV SD UT WY),"CROPS, OTHER","CROPS, OTHER, (COMBINED), HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / COLONY",57.9
2016,REGION 4 (CO MN MT ND NV SD UT WY),"CROPS, OTHER","CROPS, OTHER, (COMBINED), HONEY BEE POLLINATION - POLLINATION, MEASURED IN COLONIES","35,000"
2016,REGION 4 (CO MN MT ND NV SD UT WY),PUMPKINS,"PUMPKINS, HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS","3,850"
2016,REGION 4 (CO MN MT ND NV SD UT WY),PUMPKINS,"PUMPKINS, HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / ACRE",26.7
2016,REGION 4 (CO MN MT ND NV SD UT WY),PUMPKINS,"PUMPKINS, HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / COLONY",80.3
2016,REGION 4 (CO MN MT ND NV SD UT WY),PUMPKINS,"PUMPKINS, HONEY BEE POLLINATION - POLLINATION, MEASURED IN COLONIES","2,500"
2016,REGION 5 (AK ID OR WA),APPLES,"APPLES, HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS","112,600"
2016,REGION 5 (AK ID OR WA),APPLES,"APPLES, HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / ACRE",47.6
2016,REGION 5 (AK ID OR WA),APPLES,"APPLES, HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / COLONY",51.5
2016,REGION 5 (AK ID OR WA),APPLES,"APPLES, HONEY BEE POLLINATION - POLLINATION, MEASURED IN COLONIES","105,000"
2016,REGION 5 (AK ID OR WA),BLUEBERRIES,"BLUEBERRIES, HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS","14,200"
2016,REGION 5 (AK ID OR WA),BLUEBERRIES,"BLUEBERRIES, HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / ACRE",106
2016,REGION 5 (AK ID OR WA),BLUEBERRIES,"BLUEBERRIES, HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / COLONY",46.5
2016,REGION 5 (AK ID OR WA),BLUEBERRIES,"BLUEBERRIES, HONEY BEE POLLINATION - POLLINATION, MEASURED IN COLONIES","33,000"
2016,REGION 5 (AK ID OR WA),CHERRIES,"CHERRIES, HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS","39,900"
2016,REGION 5 (AK ID OR WA),CHERRIES,"CHERRIES, HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / ACRE",75.4
2016,REGION 5 (AK ID OR WA),CHERRIES,"CHERRIES, HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / COLONY",49.3
2016,REGION 5 (AK ID OR WA),CHERRIES,"CHERRIES, HONEY BEE POLLINATION - POLLINATION, MEASURED IN COLONIES","61,000"
2016,REGION 5 (AK ID OR WA),CRANBERRIES,"CRANBERRIES, HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS","5,700"
2016,REGION 5 (AK ID OR WA),CRANBERRIES,"CRANBERRIES, HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / ACRE",118
2016,REGION 5 (AK ID OR WA),CRANBERRIES,"CRANBERRIES, HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / COLONY",74.3
2016,REGION 5 (AK ID OR WA),CRANBERRIES,"CRANBERRIES, HONEY BEE POLLINATION - POLLINATION, MEASURED IN COLONIES","9,000"
2016,REGION 5 (AK ID OR WA),CROP TOTALS,"CROP TOTALS, HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS","240,250"
2016,REGION 5 (AK ID OR WA),CROP TOTALS,"CROP TOTALS, HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / ACRE",59.5
2016,REGION 5 (AK ID OR WA),CROP TOTALS,"CROP TOTALS, HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / COLONY",49.3
2016,REGION 5 (AK ID OR WA),CROP TOTALS,"CROP TOTALS, HONEY BEE POLLINATION - POLLINATION, MEASURED IN COLONIES","297,700"
2016,REGION 5 (AK ID OR WA),"CROPS, OTHER","CROPS, OTHER, (COMBINED), HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS","5,600"
2016,REGION 5 (AK ID OR WA),"CROPS, OTHER","CROPS, OTHER, (COMBINED), HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / ACRE",32.3
2016,REGION 5 (AK ID OR WA),"CROPS, OTHER","CROPS, OTHER, (COMBINED), HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / COLONY",35.6
2016,REGION 5 (AK ID OR WA),"CROPS, OTHER","CROPS, OTHER, (COMBINED), HONEY BEE POLLINATION - POLLINATION, MEASURED IN COLONIES","6,500"
2016,REGION 5 (AK ID OR WA),"FIELD CROPS, OTHER","FIELD CROPS, OTHER, (COMBINED), HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS","10,900"
2016,REGION 5 (AK ID OR WA),"FIELD CROPS, OTHER","FIELD CROPS, OTHER, (COMBINED), HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / ACRE",69.2
2016,REGION 5 (AK ID OR WA),"FIELD CROPS, OTHER","FIELD CROPS, OTHER, (COMBINED), HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / COLONY",47.9
2016,REGION 5 (AK ID OR WA),"FIELD CROPS, OTHER","FIELD CROPS, OTHER, (COMBINED), HONEY BEE POLLINATION - POLLINATION, MEASURED IN COLONIES","18,500"
2016,REGION 5 (AK ID OR WA),HAY,"HAY, CLOVER, HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS","8,300"
2016,REGION 5 (AK ID OR WA),HAY,"HAY, CLOVER, HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / ACRE",34.9
2016,REGION 5 (AK ID OR WA),HAY,"HAY, CLOVER, HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / COLONY",33.6
2016,REGION 5 (AK ID OR WA),HAY,"HAY, CLOVER, HONEY BEE POLLINATION - POLLINATION, MEASURED IN COLONIES","10,500"
2016,REGION 5 (AK ID OR WA),MELONS,"MELONS, WATERMELON, HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS","2,750"
2016,REGION 5 (AK ID OR WA),MELONS,"MELONS, WATERMELON, HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / ACRE",74.8
2016,REGION 5 (AK ID OR WA),MELONS,"MELONS, WATERMELON, HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / COLONY",51.8
2016,REGION 5 (AK ID OR WA),MELONS,"MELONS, WATERMELON, HONEY BEE POLLINATION - POLLINATION, MEASURED IN COLONIES","4,200"
2016,REGION 5 (AK ID OR WA),PEACHES,"PEACHES, HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / COLONY",48.1
2016,REGION 5 (AK ID OR WA),PEACHES,"PEACHES, HONEY BEE POLLINATION - POLLINATION, MEASURED IN COLONIES","2,500"
2016,REGION 5 (AK ID OR WA),PEACHES & NECTARINES,"PEACHES & NECTARINES, HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS","2,900"
2016,REGION 5 (AK ID OR WA),PEACHES & NECTARINES,"PEACHES & NECTARINES, HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / ACRE",38.5
2016,REGION 5 (AK ID OR WA),PEARS,"PEARS, HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS","24,300"
2016,REGION 5 (AK ID OR WA),PEARS,"PEARS, HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / ACRE",65.4
2016,REGION 5 (AK ID OR WA),PEARS,"PEARS, HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / COLONY",53.1
2016,REGION 5 (AK ID OR WA),PEARS,"PEARS, HONEY BEE POLLINATION - POLLINATION, MEASURED IN COLONIES","30,000"
2016,REGION 5 (AK ID OR WA),RASPBERRIES,"RASPBERRIES, HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS","6,400"
2016,REGION 5 (AK ID OR WA),RASPBERRIES,"RASPBERRIES, HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / ACRE",46.9
2016,REGION 5 (AK ID OR WA),RASPBERRIES,"RASPBERRIES, HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / COLONY",40
2016,REGION 5 (AK ID OR WA),RASPBERRIES,"RASPBERRIES, HONEY BEE POLLINATION - POLLINATION, MEASURED IN COLONIES","8,000"
2016,REGION 5 (AK ID OR WA),"VEGETABLES, OTHER","VEGETABLES, OTHER, (COMBINED, EXCL POTATOES), HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS","6,700"
2016,REGION 5 (AK ID OR WA),"VEGETABLES, OTHER","VEGETABLES, OTHER, (COMBINED, EXCL POTATOES), HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / ACRE",47.2
2016,REGION 5 (AK ID OR WA),"VEGETABLES, OTHER","VEGETABLES, OTHER, (COMBINED, EXCL POTATOES), HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / COLONY",35.9
2016,REGION 5 (AK ID OR WA),"VEGETABLES, OTHER","VEGETABLES, OTHER, (COMBINED, EXCL POTATOES), HONEY BEE POLLINATION - POLLINATION, MEASURED IN COLONIES","9,500"
2016,REGION 6 & 7 (AZ CA HI),ALMONDS,"ALMONDS, HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS","921,400"
2016,REGION 6 & 7 (AZ CA HI),ALMONDS,"ALMONDS, HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / ACRE",287
2016,REGION 6 & 7 (AZ CA HI),ALMONDS,"ALMONDS, HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / COLONY",167
2016,REGION 6 & 7 (AZ CA HI),ALMONDS,"ALMONDS, HONEY BEE POLLINATION - POLLINATION, MEASURED IN COLONIES","1,590,000"
2016,REGION 6 & 7 (AZ CA HI),APPLES,"APPLES, HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS","10,400"
2016,REGION 6 & 7 (AZ CA HI),APPLES,"APPLES, HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / ACRE",89.2
2016,REGION 6 & 7 (AZ CA HI),APPLES,"APPLES, HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / COLONY",47.7
2016,REGION 6 & 7 (AZ CA HI),APPLES,"APPLES, HONEY BEE POLLINATION - POLLINATION, MEASURED IN COLONIES","20,000"
2016,REGION 6 & 7 (AZ CA HI),AVOCADOS,"AVOCADOS, HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS","12,800"
2016,REGION 6 & 7 (AZ CA HI),AVOCADOS,"AVOCADOS, HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / ACRE",103
2016,REGION 6 & 7 (AZ CA HI),AVOCADOS,"AVOCADOS, HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / COLONY",40.8
2016,REGION 6 & 7 (AZ CA HI),AVOCADOS,"AVOCADOS, HONEY BEE POLLINATION - POLLINATION, MEASURED IN COLONIES","69,000"
2016,REGION 6 & 7 (AZ CA HI),BLUEBERRIES,"BLUEBERRIES, HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS","3,050"
2016,REGION 6 & 7 (AZ CA HI),BLUEBERRIES,"BLUEBERRIES, HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / ACRE",240
2016,REGION 6 & 7 (AZ CA HI),BLUEBERRIES,"BLUEBERRIES, HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / COLONY",101
2016,REGION 6 & 7 (AZ CA HI),BLUEBERRIES,"BLUEBERRIES, HONEY BEE POLLINATION - POLLINATION, MEASURED IN COLONIES","7,500"
2016,REGION 6 & 7 (AZ CA HI),CHERRIES,"CHERRIES, HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS","29,800"
2016,REGION 6 & 7 (AZ CA HI),CHERRIES,"CHERRIES, HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / ACRE",127
2016,REGION 6 & 7 (AZ CA HI),CHERRIES,"CHERRIES, HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / COLONY",68.6
2016,REGION 6 & 7 (AZ CA HI),CHERRIES,"CHERRIES, HONEY BEE POLLINATION - POLLINATION, MEASURED IN COLONIES","55,000"
2016,REGION 6 & 7 (AZ CA HI),CRANBERRIES,"CRANBERRIES, HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS","3,300"
2016,REGION 6 & 7 (AZ CA HI),CRANBERRIES,"CRANBERRIES, HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / ACRE",285
2016,REGION 6 & 7 (AZ CA HI),CRANBERRIES,"CRANBERRIES, HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / COLONY",71.5
2016,REGION 6 & 7 (AZ CA HI),CRANBERRIES,"CRANBERRIES, HONEY BEE POLLINATION - POLLINATION, MEASURED IN COLONIES","13,000"
2016,REGION 6 & 7 (AZ CA HI),CROP TOTALS,"CROP TOTALS, HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS","1,178,100"
2016,REGION 6 & 7 (AZ CA HI),CROP TOTALS,"CROP TOTALS, HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / ACRE",246.8
2016,REGION 6 & 7 (AZ CA HI),CROP TOTALS,"CROP TOTALS, HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / COLONY",140.7
2016,REGION 6 & 7 (AZ CA HI),CROP TOTALS,"CROP TOTALS, HONEY BEE POLLINATION - POLLINATION, MEASURED IN COLONIES","2,087,100"
2016,REGION 6 & 7 (AZ CA HI),"CROPS, OTHER","CROPS, OTHER, (COMBINED), HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS","7,900"
2016,REGION 6 & 7 (AZ CA HI),"CROPS, OTHER","CROPS, OTHER, (COMBINED), HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / ACRE",71.2
2016,REGION 6 & 7 (AZ CA HI),"CROPS, OTHER","CROPS, OTHER, (COMBINED), HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / COLONY",42.4
2016,REGION 6 & 7 (AZ CA HI),"CROPS, OTHER","CROPS, OTHER, (COMBINED), HONEY BEE POLLINATION - POLLINATION, MEASURED IN COLONIES","28,000"
2016,REGION 6 & 7 (AZ CA HI),CUCUMBERS,"CUCUMBERS, HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS","3,750"
2016,REGION 6 & 7 (AZ CA HI),CUCUMBERS,"CUCUMBERS, HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / ACRE",82.4
2016,REGION 6 & 7 (AZ CA HI),CUCUMBERS,"CUCUMBERS, HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / COLONY",28.9
2016,REGION 6 & 7 (AZ CA HI),CUCUMBERS,"CUCUMBERS, HONEY BEE POLLINATION - POLLINATION, MEASURED IN COLONIES","11,000"
2016,REGION 6 & 7 (AZ CA HI),"FIELD CROPS, OTHER","FIELD CROPS, OTHER, (COMBINED), HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS","11,700"
2016,REGION 6 & 7 (AZ CA HI),"FIELD CROPS, OTHER","FIELD CROPS, OTHER, (COMBINED), HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / ACRE",14.6
2016,REGION 6 & 7 (AZ CA HI),"FIELD CROPS, OTHER","FIELD CROPS, OTHER, (COMBINED), HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / COLONY",32.1
2016,REGION 6 & 7 (AZ CA HI),"FIELD CROPS, OTHER","FIELD CROPS, OTHER, (COMBINED), HONEY BEE POLLINATION - POLLINATION, MEASURED IN COLONIES","5,500"
2016,REGION 6 & 7 (AZ CA HI),"FRUIT & TREE NUTS, OTHER","FRUIT & TREE NUTS, OTHER, (COMBINED, EXCL CITRUS), HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS","6,200"
2016,REGION 6 & 7 (AZ CA HI),"FRUIT & TREE NUTS, OTHER","FRUIT & TREE NUTS, OTHER, (COMBINED, EXCL CITRUS), HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / ACRE",59
2016,REGION 6 & 7 (AZ CA HI),"FRUIT & TREE NUTS, OTHER","FRUIT & TREE NUTS, OTHER, (COMBINED, EXCL CITRUS), HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / COLONY",48.2
2016,REGION 6 & 7 (AZ CA HI),"FRUIT & TREE NUTS, OTHER","FRUIT & TREE NUTS, OTHER, (COMBINED, EXCL CITRUS), HONEY BEE POLLINATION - POLLINATION, MEASURED IN COLONIES","12,800"
2016,REGION 6 & 7 (AZ CA HI),HAY,"HAY, ALFALFA, HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS","42,700"
2016,REGION 6 & 7 (AZ CA HI),HAY,"HAY, ALFALFA, HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / ACRE",137
2016,REGION 6 & 7 (AZ CA HI),HAY,"HAY, ALFALFA, HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / COLONY",63.6
2016,REGION 6 & 7 (AZ CA HI),HAY,"HAY, ALFALFA, HONEY BEE POLLINATION - POLLINATION, MEASURED IN COLONIES","92,000"
2016,REGION 6 & 7 (AZ CA HI),KIWIFRUIT,"KIWIFRUIT, HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS","2,800"
2016,REGION 6 & 7 (AZ CA HI),KIWIFRUIT,"KIWIFRUIT, HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / ACRE",217
2016,REGION 6 & 7 (AZ CA HI),KIWIFRUIT,"KIWIFRUIT, HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / COLONY",205
2016,REGION 6 & 7 (AZ CA HI),KIWIFRUIT,"KIWIFRUIT, HONEY BEE POLLINATION - POLLINATION, MEASURED IN COLONIES","4,800"
2016,REGION 6 & 7 (AZ CA HI),MELONS,"MELONS, CANTALOUP, HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS","36,900"
2016,REGION 6 & 7 (AZ CA HI),MELONS,"MELONS, CANTALOUP, HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / ACRE",53.3
2016,REGION 6 & 7 (AZ CA HI),MELONS,"MELONS, CANTALOUP, HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / COLONY",49.3
2016,REGION 6 & 7 (AZ CA HI),MELONS,"MELONS, CANTALOUP, HONEY BEE POLLINATION - POLLINATION, MEASURED IN COLONIES","40,000"
2016,REGION 6 & 7 (AZ CA HI),MELONS,"MELONS, HONEYDEW, HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS","9,300"
2016,REGION 6 & 7 (AZ CA HI),MELONS,"MELONS, HONEYDEW, HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / ACRE",55.8
2016,REGION 6 & 7 (AZ CA HI),MELONS,"MELONS, HONEYDEW, HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / COLONY",51.3
2016,REGION 6 & 7 (AZ CA HI),MELONS,"MELONS, HONEYDEW, HONEY BEE POLLINATION - POLLINATION, MEASURED IN COLONIES","10,000"
